"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age of Mother"	"Age of Mother Code"	Births
	"Colorado"	"08"	"2000"	"2000"	"25-29 years"	"25-29"	17418
	"Colorado"	"08"	"2000"	"2000"	"30-34 years"	"30-34"	15279
	"Colorado"	"08"	"2000"	"2000"	"35-39 years"	"35-39"	7556
	"Colorado"	"08"	"2000"	"2000"	"40-44 years"	"40-44"	1544
	"Colorado"	"08"	"2000"	"2000"	"45-49 years"	"45-49"	93
	"Colorado"	"08"	"2001"	"2001"	"Under 15 years"	"15"	112
	"Colorado"	"08"	"2001"	"2001"	"15-19 years"	"15-19"	7169
	"Colorado"	"08"	"2001"	"2001"	"20-24 years"	"20-24"	16579
	"Colorado"	"08"	"2001"	"2001"	"25-29 years"	"25-29"	17643
	"Colorado"	"08"	"2001"	"2001"	"30-34 years"	"30-34"	16067
	"Colorado"	"08"	"2001"	"2001"	"35-39 years"	"35-39"	7674
	"Colorado"	"08"	"2001"	"2001"	"40-44 years"	"40-44"	1669
	"Colorado"	"08"	"2001"	"2001"	"45-49 years"	"45-49"	93
	"Colorado"	"08"	"2002"	"2002"	"Under 15 years"	"15"	107
	"Colorado"	"08"	"2002"	"2002"	"15-19 years"	"15-19"	7238
	"Colorado"	"08"	"2002"	"2002"	"20-24 years"	"20-24"	16754
	"Colorado"	"08"	"2002"	"2002"	"25-29 years"	"25-29"	18345
	"Colorado"	"08"	"2002"	"2002"	"30-34 years"	"30-34"	16265
	"Colorado"	"08"	"2002"	"2002"	"35-39 years"	"35-39"	7867
	"Colorado"	"08"	"2002"	"2002"	"40-44 years"	"40-44"	1741
	"Colorado"	"08"	"2002"	"2002"	"45-49 years"	"45-49"	94
	"Connecticut"	"09"	"1995"	"1995"	"Under 15 years"	"15"	87
	"Connecticut"	"09"	"1995"	"1995"	"15-19 years"	"15-19"	3716
	"Connecticut"	"09"	"1995"	"1995"	"20-24 years"	"20-24"	6930
	"Connecticut"	"09"	"1995"	"1995"	"25-29 years"	"25-29"	11985
	"Connecticut"	"09"	"1995"	"1995"	"30-34 years"	"30-34"	14297
	"Connecticut"	"09"	"1995"	"1995"	"35-39 years"	"35-39"	6282
	"Connecticut"	"09"	"1995"	"1995"	"40-44 years"	"40-44"	1015
	"Connecticut"	"09"	"1995"	"1995"	"45-49 years"	"45-49"	22
	"Connecticut"	"09"	"1996"	"1996"	"Under 15 years"	"15"	77
	"Connecticut"	"09"	"1996"	"1996"	"15-19 years"	"15-19"	3578
	"Connecticut"	"09"	"1996"	"1996"	"20-24 years"	"20-24"	6661
	"Connecticut"	"09"	"1996"	"1996"	"25-29 years"	"25-29"	11762
	"Connecticut"	"09"	"1996"	"1996"	"30-34 years"	"30-34"	14492
	"Connecticut"	"09"	"1996"	"1996"	"35-39 years"	"35-39"	6692
	"Connecticut"	"09"	"1996"	"1996"	"40-44 years"	"40-44"	1172
	"Connecticut"	"09"	"1996"	"1996"	"45-49 years"	"45-49"	35
	"Connecticut"	"09"	"1997"	"1997"	"Under 15 years"	"15"	83
	"Connecticut"	"09"	"1997"	"1997"	"15-19 years"	"15-19"	3498
	"Connecticut"	"09"	"1997"	"1997"	"20-24 years"	"20-24"	6710
	"Connecticut"	"09"	"1997"	"1997"	"25-29 years"	"25-29"	10993
	"Connecticut"	"09"	"1997"	"1997"	"30-34 years"	"30-34"	13813
	"Connecticut"	"09"	"1997"	"1997"	"35-39 years"	"35-39"	6754
	"Connecticut"	"09"	"1997"	"1997"	"40-44 years"	"40-44"	1208
	"Connecticut"	"09"	"1997"	"1997"	"45-49 years"	"45-49"	50
	"Connecticut"	"09"	"1998"	"1998"	"Under 15 years"	"15"	71
	"Connecticut"	"09"	"1998"	"1998"	"15-19 years"	"15-19"	3555
	"Connecticut"	"09"	"1998"	"1998"	"20-24 years"	"20-24"	6829
	"Connecticut"	"09"	"1998"	"1998"	"25-29 years"	"25-29"	11093
	"Connecticut"	"09"	"1998"	"1998"	"30-34 years"	"30-34"	13798
	"Connecticut"	"09"	"1998"	"1998"	"35-39 years"	"35-39"	7139
	"Connecticut"	"09"	"1998"	"1998"	"40-44 years"	"40-44"	1273
	"Connecticut"	"09"	"1998"	"1998"	"45-49 years"	"45-49"	62
	"Connecticut"	"09"	"1999"	"1999"	"Under 15 years"	"15"	50
	"Connecticut"	"09"	"1999"	"1999"	"15-19 years"	"15-19"	3386
	"Connecticut"	"09"	"1999"	"1999"	"20-24 years"	"20-24"	6879
	"Connecticut"	"09"	"1999"	"1999"	"25-29 years"	"25-29"	10815
	"Connecticut"	"09"	"1999"	"1999"	"30-34 years"	"30-34"	13549
	"Connecticut"	"09"	"1999"	"1999"	"35-39 years"	"35-39"	7250
	"Connecticut"	"09"	"1999"	"1999"	"40-44 years"	"40-44"	1314
	"Connecticut"	"09"	"1999"	"1999"	"45-49 years"	"45-49"	64
	"Connecticut"	"09"	"2000"	"2000"	"Under 15 years"	"15"	66
	"Connecticut"	"09"	"2000"	"2000"	"15-19 years"	"15-19"	3277
	"Connecticut"	"09"	"2000"	"2000"	"20-24 years"	"20-24"	6791
	"Connecticut"	"09"	"2000"	"2000"	"25-29 years"	"25-29"	10274
	"Connecticut"	"09"	"2000"	"2000"	"30-34 years"	"30-34"	13544
	"Connecticut"	"09"	"2000"	"2000"	"35-39 years"	"35-39"	7546
	"Connecticut"	"09"	"2000"	"2000"	"40-44 years"	"40-44"	1461
	"Connecticut"	"09"	"2000"	"2000"	"45-49 years"	"45-49"	65
	"Connecticut"	"09"	"2001"	"2001"	"Under 15 years"	"15"	63
	"Connecticut"	"09"	"2001"	"2001"	"15-19 years"	"15-19"	3081
	"Connecticut"	"09"	"2001"	"2001"	"20-24 years"	"20-24"	6900
	"Connecticut"	"09"	"2001"	"2001"	"25-29 years"	"25-29"	9855
	"Connecticut"	"09"	"2001"	"2001"	"30-34 years"	"30-34"	13611
	"Connecticut"	"09"	"2001"	"2001"	"35-39 years"	"35-39"	7571
	"Connecticut"	"09"	"2001"	"2001"	"40-44 years"	"40-44"	1486
	"Connecticut"	"09"	"2001"	"2001"	"45-49 years"	"45-49"	73
	"Connecticut"	"09"	"2002"	"2002"	"Under 15 years"	"15"	49
	"Connecticut"	"09"	"2002"	"2002"	"15-19 years"	"15-19"	2901
	"Connecticut"	"09"	"2002"	"2002"	"20-24 years"	"20-24"	6740
	"Connecticut"	"09"	"2002"	"2002"	"25-29 years"	"25-29"	9807
	"Connecticut"	"09"	"2002"	"2002"	"30-34 years"	"30-34"	13335
	"Connecticut"	"09"	"2002"	"2002"	"35-39 years"	"35-39"	7506
	"Connecticut"	"09"	"2002"	"2002"	"40-44 years"	"40-44"	1553
	"Connecticut"	"09"	"2002"	"2002"	"45-49 years"	"45-49"	107
	"Delaware"	"10"	"1995"	"1995"	"Under 15 years"	"15"	51
	"Delaware"	"10"	"1995"	"1995"	"15-19 years"	"15-19"	1301
	"Delaware"	"10"	"1995"	"1995"	"20-24 years"	"20-24"	2289
	"Delaware"	"10"	"1995"	"1995"	"25-29 years"	"25-29"	2932
	"Delaware"	"10"	"1995"	"1995"	"30-34 years"	"30-34"	2622
	"Delaware"	"10"	"1995"	"1995"	"35-39 years"	"35-39"	955
	"Delaware"	"10"	"1995"	"1995"	"40-44 years"	"40-44"	110
	"Delaware"	"10"	"1996"	"1996"	"Under 15 years"	"15"	54
	"Delaware"	"10"	"1996"	"1996"	"15-19 years"	"15-19"	1334
	"Delaware"	"10"	"1996"	"1996"	"20-24 years"	"20-24"	2249
	"Delaware"	"10"	"1996"	"1996"	"25-29 years"	"25-29"	2769
	"Delaware"	"10"	"1996"	"1996"	"30-34 years"	"30-34"	2574
	"Delaware"	"10"	"1996"	"1996"	"35-39 years"	"35-39"	1007
	"Delaware"	"10"	"1996"	"1996"	"40-44 years"	"40-44"	164
	"Delaware"	"10"	"1997"	"1997"	"Under 15 years"	"15"	35
	"Delaware"	"10"	"1997"	"1997"	"15-19 years"	"15-19"	1343
	"Delaware"	"10"	"1997"	"1997"	"20-24 years"	"20-24"	2139
	"Delaware"	"10"	"1997"	"1997"	"25-29 years"	"25-29"	2916
	"Delaware"	"10"	"1997"	"1997"	"30-34 years"	"30-34"	2564
	"Delaware"	"10"	"1997"	"1997"	"35-39 years"	"35-39"	1077
	"Delaware"	"10"	"1997"	"1997"	"40-44 years"	"40-44"	169
	"Delaware"	"10"	"1997"	"1997"	"45-49 years"	"45-49"	10
	"Delaware"	"10"	"1998"	"1998"	"Under 15 years"	"15"	44
	"Delaware"	"10"	"1998"	"1998"	"15-19 years"	"15-19"	1347
	"Delaware"	"10"	"1998"	"1998"	"20-24 years"	"20-24"	2404
	"Delaware"	"10"	"1998"	"1998"	"25-29 years"	"25-29"	2900
	"Delaware"	"10"	"1998"	"1998"	"30-34 years"	"30-34"	2589
	"Delaware"	"10"	"1998"	"1998"	"35-39 years"	"35-39"	1117
	"Delaware"	"10"	"1998"	"1998"	"40-44 years"	"40-44"	168
	"Delaware"	"10"	"1999"	"1999"	"Under 15 years"	"15"	33
	"Delaware"	"10"	"1999"	"1999"	"15-19 years"	"15-19"	1384
	"Delaware"	"10"	"1999"	"1999"	"20-24 years"	"20-24"	2549
	"Delaware"	"10"	"1999"	"1999"	"25-29 years"	"25-29"	2893
	"Delaware"	"10"	"1999"	"1999"	"30-34 years"	"30-34"	2471
	"Delaware"	"10"	"1999"	"1999"	"35-39 years"	"35-39"	1149
	"Delaware"	"10"	"1999"	"1999"	"40-44 years"	"40-44"	187
	"Delaware"	"10"	"1999"	"1999"	"45-49 years"	"45-49"	10
	"Delaware"	"10"	"2000"	"2000"	"Under 15 years"	"15"	31
	"Delaware"	"10"	"2000"	"2000"	"15-19 years"	"15-19"	1330
	"Delaware"	"10"	"2000"	"2000"	"20-24 years"	"20-24"	2707
	"Delaware"	"10"	"2000"	"2000"	"25-29 years"	"25-29"	2920
	"Delaware"	"10"	"2000"	"2000"	"30-34 years"	"30-34"	2651
	"Delaware"	"10"	"2000"	"2000"	"35-39 years"	"35-39"	1190
	"Delaware"	"10"	"2000"	"2000"	"40-44 years"	"40-44"	212
	"Delaware"	"10"	"2000"	"2000"	"45-49 years"	"45-49"	10
	"Delaware"	"10"	"2001"	"2001"	"Under 15 years"	"15"	28
	"Delaware"	"10"	"2001"	"2001"	"15-19 years"	"15-19"	1259
	"Delaware"	"10"	"2001"	"2001"	"20-24 years"	"20-24"	2652
	"Delaware"	"10"	"2001"	"2001"	"25-29 years"	"25-29"	2780
	"Delaware"	"10"	"2001"	"2001"	"30-34 years"	"30-34"	2618
	"Delaware"	"10"	"2001"	"2001"	"35-39 years"	"35-39"	1159
	"Delaware"	"10"	"2001"	"2001"	"40-44 years"	"40-44"	237
	"Delaware"	"10"	"2001"	"2001"	"45-49 years"	"45-49"	13
	"Delaware"	"10"	"2002"	"2002"	"Under 15 years"	"15"	26
	"Delaware"	"10"	"2002"	"2002"	"15-19 years"	"15-19"	1209
	"Delaware"	"10"	"2002"	"2002"	"20-24 years"	"20-24"	2798
	"Delaware"	"10"	"2002"	"2002"	"25-29 years"	"25-29"	2861
	"Delaware"	"10"	"2002"	"2002"	"30-34 years"	"30-34"	2697
	"Delaware"	"10"	"2002"	"2002"	"35-39 years"	"35-39"	1244
	"Delaware"	"10"	"2002"	"2002"	"40-44 years"	"40-44"	241
	"Delaware"	"10"	"2002"	"2002"	"45-49 years"	"45-49"	13
	"District of Columbia"	"11"	"1995"	"1995"	"Under 15 years"	"15"	67
	"District of Columbia"	"11"	"1995"	"1995"	"15-19 years"	"15-19"	1404
	"District of Columbia"	"11"	"1995"	"1995"	"20-24 years"	"20-24"	2267
	"District of Columbia"	"11"	"1995"	"1995"	"25-29 years"	"25-29"	2040
	"District of Columbia"	"11"	"1995"	"1995"	"30-34 years"	"30-34"	1910
	"District of Columbia"	"11"	"1995"	"1995"	"35-39 years"	"35-39"	1059
	"District of Columbia"	"11"	"1995"	"1995"	"40-44 years"	"40-44"	250
	"District of Columbia"	"11"	"1995"	"1995"	"45-49 years"	"45-49"	17
	"District of Columbia"	"11"	"1996"	"1996"	"Under 15 years"	"15"	49
	"District of Columbia"	"11"	"1996"	"1996"	"15-19 years"	"15-19"	1354
	"District of Columbia"	"11"	"1996"	"1996"	"20-24 years"	"20-24"	2078
	"District of Columbia"	"11"	"1996"	"1996"	"25-29 years"	"25-29"	1922
	"District of Columbia"	"11"	"1996"	"1996"	"30-34 years"	"30-34"	1729
	"District of Columbia"	"11"	"1996"	"1996"	"35-39 years"	"35-39"	1039
	"District of Columbia"	"11"	"1996"	"1996"	"40-44 years"	"40-44"	210
	"District of Columbia"	"11"	"1997"	"1997"	"Under 15 years"	"15"	52
	"District of Columbia"	"11"	"1997"	"1997"	"15-19 years"	"15-19"	1184
	"District of Columbia"	"11"	"1997"	"1997"	"20-24 years"	"20-24"	1858
	"District of Columbia"	"11"	"1997"	"1997"	"25-29 years"	"25-29"	1877
	"District of Columbia"	"11"	"1997"	"1997"	"30-34 years"	"30-34"	1670
	"District of Columbia"	"11"	"1997"	"1997"	"35-39 years"	"35-39"	1021
	"District of Columbia"	"11"	"1997"	"1997"	"40-44 years"	"40-44"	251
	"District of Columbia"	"11"	"1997"	"1997"	"45-49 years"	"45-49"	13
	"District of Columbia"	"11"	"1998"	"1998"	"Under 15 years"	"15"	43
	"District of Columbia"	"11"	"1998"	"1998"	"15-19 years"	"15-19"	1133
	"District of Columbia"	"11"	"1998"	"1998"	"20-24 years"	"20-24"	1786
	"District of Columbia"	"11"	"1998"	"1998"	"25-29 years"	"25-29"	1781
	"District of Columbia"	"11"	"1998"	"1998"	"30-34 years"	"30-34"	1633
	"District of Columbia"	"11"	"1998"	"1998"	"35-39 years"	"35-39"	1050
	"District of Columbia"	"11"	"1998"	"1998"	"40-44 years"	"40-44"	243
	"District of Columbia"	"11"	"1998"	"1998"	"45-49 years"	"45-49"	17
	"District of Columbia"	"11"	"1999"	"1999"	"Under 15 years"	"15"	37
	"District of Columbia"	"11"	"1999"	"1999"	"15-19 years"	"15-19"	1076
	"District of Columbia"	"11"	"1999"	"1999"	"20-24 years"	"20-24"	1844
	"District of Columbia"	"11"	"1999"	"1999"	"25-29 years"	"25-29"	1716
	"District of Columbia"	"11"	"1999"	"1999"	"30-34 years"	"30-34"	1589
	"District of Columbia"	"11"	"1999"	"1999"	"35-39 years"	"35-39"	998
	"District of Columbia"	"11"	"1999"	"1999"	"40-44 years"	"40-44"	250
	"District of Columbia"	"11"	"1999"	"1999"	"45-49 years"	"45-49"	12
	"District of Columbia"	"11"	"2000"	"2000"	"Under 15 years"	"15"	31
	"District of Columbia"	"11"	"2000"	"2000"	"15-19 years"	"15-19"	1057
	"District of Columbia"	"11"	"2000"	"2000"	"20-24 years"	"20-24"	1912
	"District of Columbia"	"11"	"2000"	"2000"	"25-29 years"	"25-29"	1625
	"District of Columbia"	"11"	"2000"	"2000"	"30-34 years"	"30-34"	1680
	"District of Columbia"	"11"	"2000"	"2000"	"35-39 years"	"35-39"	1049
	"District of Columbia"	"11"	"2000"	"2000"	"40-44 years"	"40-44"	296
	"District of Columbia"	"11"	"2000"	"2000"	"45-49 years"	"45-49"	16
	"District of Columbia"	"11"	"2001"	"2001"	"Under 15 years"	"15"	37
	"District of Columbia"	"11"	"2001"	"2001"	"15-19 years"	"15-19"	981
	"District of Columbia"	"11"	"2001"	"2001"	"20-24 years"	"20-24"	1788
	"District of Columbia"	"11"	"2001"	"2001"	"25-29 years"	"25-29"	1644
	"District of Columbia"	"11"	"2001"	"2001"	"30-34 years"	"30-34"	1778
	"District of Columbia"	"11"	"2001"	"2001"	"35-39 years"	"35-39"	1089
	"District of Columbia"	"11"	"2001"	"2001"	"40-44 years"	"40-44"	295
	"District of Columbia"	"11"	"2001"	"2001"	"45-49 years"	"45-49"	13
	"District of Columbia"	"11"	"2002"	"2002"	"Under 15 years"	"15"	21
	"District of Columbia"	"11"	"2002"	"2002"	"15-19 years"	"15-19"	937
	"District of Columbia"	"11"	"2002"	"2002"	"20-24 years"	"20-24"	1765
	"District of Columbia"	"11"	"2002"	"2002"	"25-29 years"	"25-29"	1578
	"District of Columbia"	"11"	"2002"	"2002"	"30-34 years"	"30-34"	1778
	"District of Columbia"	"11"	"2002"	"2002"	"35-39 years"	"35-39"	1115
	"District of Columbia"	"11"	"2002"	"2002"	"40-44 years"	"40-44"	288
	"District of Columbia"	"11"	"2002"	"2002"	"45-49 years"	"45-49"	16
	"Florida"	"12"	"1995"	"1995"	"Under 15 years"	"15"	738
	"Florida"	"12"	"1995"	"1995"	"15-19 years"	"15-19"	25088
	"Florida"	"12"	"1995"	"1995"	"20-24 years"	"20-24"	46936
	"Florida"	"12"	"1995"	"1995"	"25-29 years"	"25-29"	49715
	"Florida"	"12"	"1995"	"1995"	"30-34 years"	"30-34"	43736
	"Florida"	"12"	"1995"	"1995"	"35-39 years"	"35-39"	19038
	"Florida"	"12"	"1995"	"1995"	"40-44 years"	"40-44"	3370
	"Florida"	"12"	"1995"	"1995"	"45-49 years"	"45-49"	102
	"Florida"	"12"	"1996"	"1996"	"Under 15 years"	"15"	642
	"Florida"	"12"	"1996"	"1996"	"15-19 years"	"15-19"	24806
	"Florida"	"12"	"1996"	"1996"	"20-24 years"	"20-24"	46359
	"Florida"	"12"	"1996"	"1996"	"25-29 years"	"25-29"	50515
	"Florida"	"12"	"1996"	"1996"	"30-34 years"	"30-34"	43356
	"Florida"	"12"	"1996"	"1996"	"35-39 years"	"35-39"	19967
	"Florida"	"12"	"1996"	"1996"	"40-44 years"	"40-44"	3635
	"Florida"	"12"	"1996"	"1996"	"45-49 years"	"45-49"	112
	"Florida"	"12"	"1997"	"1997"	"Under 15 years"	"15"	603
	"Florida"	"12"	"1997"	"1997"	"15-19 years"	"15-19"	25168
	"Florida"	"12"	"1997"	"1997"	"20-24 years"	"20-24"	46903
	"Florida"	"12"	"1997"	"1997"	"25-29 years"	"25-29"	51569
	"Florida"	"12"	"1997"	"1997"	"30-34 years"	"30-34"	43262
	"Florida"	"12"	"1997"	"1997"	"35-39 years"	"35-39"	20813
	"Florida"	"12"	"1997"	"1997"	"40-44 years"	"40-44"	3914
	"Florida"	"12"	"1997"	"1997"	"45-49 years"	"45-49"	150
	"Florida"	"12"	"1998"	"1998"	"Under 15 years"	"15"	602
	"Florida"	"12"	"1998"	"1998"	"15-19 years"	"15-19"	25228
	"Florida"	"12"	"1998"	"1998"	"20-24 years"	"20-24"	48158
	"Florida"	"12"	"1998"	"1998"	"25-29 years"	"25-29"	52577
	"Florida"	"12"	"1998"	"1998"	"30-34 years"	"30-34"	42957
	"Florida"	"12"	"1998"	"1998"	"35-39 years"	"35-39"	21696
	"Florida"	"12"	"1998"	"1998"	"40-44 years"	"40-44"	4229
	"Florida"	"12"	"1998"	"1998"	"45-49 years"	"45-49"	179
	"Florida"	"12"	"1998"	"1998"	"50 years and over"	"50+"	11
	"Florida"	"12"	"1999"	"1999"	"Under 15 years"	"15"	544
	"Florida"	"12"	"1999"	"1999"	"15-19 years"	"15-19"	24912
	"Florida"	"12"	"1999"	"1999"	"20-24 years"	"20-24"	49154
	"Florida"	"12"	"1999"	"1999"	"25-29 years"	"25-29"	52290
	"Florida"	"12"	"1999"	"1999"	"30-34 years"	"30-34"	43111
	"Florida"	"12"	"1999"	"1999"	"35-39 years"	"35-39"	22391
	"Florida"	"12"	"1999"	"1999"	"40-44 years"	"40-44"	4417
	"Florida"	"12"	"1999"	"1999"	"45-49 years"	"45-49"	201
	"Florida"	"12"	"2000"	"2000"	"Under 15 years"	"15"	531
	"Florida"	"12"	"2000"	"2000"	"15-19 years"	"15-19"	25166
	"Florida"	"12"	"2000"	"2000"	"20-24 years"	"20-24"	51438
	"Florida"	"12"	"2000"	"2000"	"25-29 years"	"25-29"	53455
	"Florida"	"12"	"2000"	"2000"	"30-34 years"	"30-34"	45055
	"Florida"	"12"	"2000"	"2000"	"35-39 years"	"35-39"	23545
	"Florida"	"12"	"2000"	"2000"	"40-44 years"	"40-44"	4738
	"Florida"	"12"	"2000"	"2000"	"45-49 years"	"45-49"	187
	"Florida"	"12"	"2000"	"2000"	"50 years and over"	"50+"	10
	"Florida"	"12"	"2001"	"2001"	"Under 15 years"	"15"	507
	"Florida"	"12"	"2001"	"2001"	"15-19 years"	"15-19"	24217
	"Florida"	"12"	"2001"	"2001"	"20-24 years"	"20-24"	52620
	"Florida"	"12"	"2001"	"2001"	"25-29 years"	"25-29"	52866
	"Florida"	"12"	"2001"	"2001"	"30-34 years"	"30-34"	46342
	"Florida"	"12"	"2001"	"2001"	"35-39 years"	"35-39"	23720
	"Florida"	"12"	"2001"	"2001"	"40-44 years"	"40-44"	5260
	"Florida"	"12"	"2001"	"2001"	"45-49 years"	"45-49"	248
	"Florida"	"12"	"2001"	"2001"	"50 years and over"	"50+"	13
	"Florida"	"12"	"2002"	"2002"	"Under 15 years"	"15"	420
	"Florida"	"12"	"2002"	"2002"	"15-19 years"	"15-19"	23181
	"Florida"	"12"	"2002"	"2002"	"20-24 years"	"20-24"	52427
	"Florida"	"12"	"2002"	"2002"	"25-29 years"	"25-29"	53044
	"Florida"	"12"	"2002"	"2002"	"30-34 years"	"30-34"	47135
	"Florida"	"12"	"2002"	"2002"	"35-39 years"	"35-39"	23856
	"Florida"	"12"	"2002"	"2002"	"40-44 years"	"40-44"	5219
	"Florida"	"12"	"2002"	"2002"	"45-49 years"	"45-49"	281
	"Florida"	"12"	"2002"	"2002"	"50 years and over"	"50+"	16
	"Georgia"	"13"	"1995"	"1995"	"Under 15 years"	"15"	595
	"Georgia"	"13"	"1995"	"1995"	"15-19 years"	"15-19"	17727
	"Georgia"	"13"	"1995"	"1995"	"20-24 years"	"20-24"	30389
	"Georgia"	"13"	"1995"	"1995"	"25-29 years"	"25-29"	29507
	"Georgia"	"13"	"1995"	"1995"	"30-34 years"	"30-34"	23389
	"Georgia"	"13"	"1995"	"1995"	"35-39 years"	"35-39"	9148
	"Georgia"	"13"	"1995"	"1995"	"40-44 years"	"40-44"	1472
	"Georgia"	"13"	"1995"	"1995"	"45-49 years"	"45-49"	55
	"Georgia"	"13"	"1996"	"1996"	"Under 15 years"	"15"	514
	"Georgia"	"13"	"1996"	"1996"	"15-19 years"	"15-19"	17648
	"Georgia"	"13"	"1996"	"1996"	"20-24 years"	"20-24"	30213
	"Georgia"	"13"	"1996"	"1996"	"25-29 years"	"25-29"	30175
	"Georgia"	"13"	"1996"	"1996"	"30-34 years"	"30-34"	23870
	"Georgia"	"13"	"1996"	"1996"	"35-39 years"	"35-39"	9936
	"Georgia"	"13"	"1996"	"1996"	"40-44 years"	"40-44"	1611
	"Georgia"	"13"	"1996"	"1996"	"45-49 years"	"45-49"	76
	"Georgia"	"13"	"1997"	"1997"	"Under 15 years"	"15"	473
	"Georgia"	"13"	"1997"	"1997"	"15-19 years"	"15-19"	17847
	"Georgia"	"13"	"1997"	"1997"	"20-24 years"	"20-24"	31134
	"Georgia"	"13"	"1997"	"1997"	"25-29 years"	"25-29"	31694
	"Georgia"	"13"	"1997"	"1997"	"30-34 years"	"30-34"	24478
	"Georgia"	"13"	"1997"	"1997"	"35-39 years"	"35-39"	10652
	"Georgia"	"13"	"1997"	"1997"	"40-44 years"	"40-44"	1871
	"Georgia"	"13"	"1997"	"1997"	"45-49 years"	"45-49"	68
	"Georgia"	"13"	"1998"	"1998"	"Under 15 years"	"15"	453
	"Georgia"	"13"	"1998"	"1998"	"15-19 years"	"15-19"	17867
	"Georgia"	"13"	"1998"	"1998"	"20-24 years"	"20-24"	32532
	"Georgia"	"13"	"1998"	"1998"	"25-29 years"	"25-29"	33100
	"Georgia"	"13"	"1998"	"1998"	"30-34 years"	"30-34"	25169
	"Georgia"	"13"	"1998"	"1998"	"35-39 years"	"35-39"	11221
	"Georgia"	"13"	"1998"	"1998"	"40-44 years"	"40-44"	1939
	"Georgia"	"13"	"1998"	"1998"	"45-49 years"	"45-49"	83
	"Georgia"	"13"	"1999"	"1999"	"Under 15 years"	"15"	418
	"Georgia"	"13"	"1999"	"1999"	"15-19 years"	"15-19"	18027
	"Georgia"	"13"	"1999"	"1999"	"20-24 years"	"20-24"	34160
	"Georgia"	"13"	"1999"	"1999"	"25-29 years"	"25-29"	34346
	"Georgia"	"13"	"1999"	"1999"	"30-34 years"	"30-34"	25821
	"Georgia"	"13"	"1999"	"1999"	"35-39 years"	"35-39"	11879
	"Georgia"	"13"	"1999"	"1999"	"40-44 years"	"40-44"	1976
	"Georgia"	"13"	"1999"	"1999"	"45-49 years"	"45-49"	87
	"Georgia"	"13"	"2000"	"2000"	"Under 15 years"	"15"	396
	"Georgia"	"13"	"2000"	"2000"	"15-19 years"	"15-19"	17994
	"Georgia"	"13"	"2000"	"2000"	"20-24 years"	"20-24"	36621
	"Georgia"	"13"	"2000"	"2000"	"25-29 years"	"25-29"	35268
	"Georgia"	"13"	"2000"	"2000"	"30-34 years"	"30-34"	27255
	"Georgia"	"13"	"2000"	"2000"	"35-39 years"	"35-39"	12702
	"Georgia"	"13"	"2000"	"2000"	"40-44 years"	"40-44"	2304
	"Georgia"	"13"	"2000"	"2000"	"45-49 years"	"45-49"	102
	"Georgia"	"13"	"2001"	"2001"	"Under 15 years"	"15"	392
	"Georgia"	"13"	"2001"	"2001"	"15-19 years"	"15-19"	17279
	"Georgia"	"13"	"2001"	"2001"	"20-24 years"	"20-24"	37308
	"Georgia"	"13"	"2001"	"2001"	"25-29 years"	"25-29"	34889
	"Georgia"	"13"	"2001"	"2001"	"30-34 years"	"30-34"	28346
	"Georgia"	"13"	"2001"	"2001"	"35-39 years"	"35-39"	12901
	"Georgia"	"13"	"2001"	"2001"	"40-44 years"	"40-44"	2311
	"Georgia"	"13"	"2001"	"2001"	"45-49 years"	"45-49"	98
	"Georgia"	"13"	"2002"	"2002"	"Under 15 years"	"15"	330
	"Georgia"	"13"	"2002"	"2002"	"15-19 years"	"15-19"	16258
	"Georgia"	"13"	"2002"	"2002"	"20-24 years"	"20-24"	37060
	"Georgia"	"13"	"2002"	"2002"	"25-29 years"	"25-29"	34762
	"Georgia"	"13"	"2002"	"2002"	"30-34 years"	"30-34"	29155
	"Georgia"	"13"	"2002"	"2002"	"35-39 years"	"35-39"	13179
	"Georgia"	"13"	"2002"	"2002"	"40-44 years"	"40-44"	2437
	"Georgia"	"13"	"2002"	"2002"	"45-49 years"	"45-49"	116
	"Hawaii"	"15"	"1995"	"1995"	"Under 15 years"	"15"	41
	"Hawaii"	"15"	"1995"	"1995"	"15-19 years"	"15-19"	1841
	"Hawaii"	"15"	"1995"	"1995"	"20-24 years"	"20-24"	4566
	"Hawaii"	"15"	"1995"	"1995"	"25-29 years"	"25-29"	5087
	"Hawaii"	"15"	"1995"	"1995"	"30-34 years"	"30-34"	4488
	"Hawaii"	"15"	"1995"	"1995"	"35-39 years"	"35-39"	2122
	"Hawaii"	"15"	"1995"	"1995"	"40-44 years"	"40-44"	434
	"Hawaii"	"15"	"1995"	"1995"	"45-49 years"	"45-49"	16
	"Hawaii"	"15"	"1996"	"1996"	"Under 15 years"	"15"	23
	"Hawaii"	"15"	"1996"	"1996"	"15-19 years"	"15-19"	1884
	"Hawaii"	"15"	"1996"	"1996"	"20-24 years"	"20-24"	4520
	"Hawaii"	"15"	"1996"	"1996"	"25-29 years"	"25-29"	4903
	"Hawaii"	"15"	"1996"	"1996"	"30-34 years"	"30-34"	4356
	"Hawaii"	"15"	"1996"	"1996"	"35-39 years"	"35-39"	2221
	"Hawaii"	"15"	"1996"	"1996"	"40-44 years"	"40-44"	474
	"Hawaii"	"15"	"1996"	"1996"	"45-49 years"	"45-49"	20
	"Hawaii"	"15"	"1997"	"1997"	"Under 15 years"	"15"	24
